VESSEL_NAME,VESSEL_NO,DIRECTION,NUM_BARGES,ARRIVAL_DATE,TIMEZONE,MMSI,SOL_DATE,END_OF_LOCKAGE,Unnamed: 0,DELAY_MINS,SEQ_NO
BOBBY JONES (TOW),502672,U,1,2023-10-08 11:18:00,CST,,2023-10-08 11:38:00,2023-10-08 11:50:00,792.0,20.0,-
DRUM BAY,1238759,U,2,2023-10-08 09:37:00,CST,,2023-10-08 10:12:00,2023-10-08 10:30:00,793.0,35.0,-
BRONCO,1327838,D,2,2023-10-08 09:13:00,CST,,2023-10-08 09:32:00,2023-10-08 09:49:00,794.0,19.0,-
BROOKE BANTA 75X30,1233112,U,2,2023-10-08 07:27:00,CST,,2023-10-08 07:59:00,2023-10-08 08:18:00,795.0,32.0,-
RALPH C,1292862,D,2,2023-10-08 06:28:00,CST,,2023-10-08 07:27:00,2023-10-08 07:46:00,796.0,59.0,-
ALICE GOLDING,1253566,D,2,2023-10-08 06:04:00,CST,,2023-10-08 07:05:00,2023-10-08 07:20:00,797.0,61.0,-
BOBBY JONES (TOW),502672,D,3,2023-10-08 05:42:00,CST,,2023-10-08 06:42:00,2023-10-08 07:04:00,798.0,60.0,-
GOOD SHEPHERD ( TOW ),1209074,U,2,2023-10-08 05:40:00,CST,,2023-10-08 05:41:00,2023-10-08 06:09:00,799.0,1.0,-
CITATION (TOW),1217083,U,3,2023-10-08 04:11:00,CST,,2023-10-08 04:12:00,2023-10-08 04:50:00,800.0,1.0,-
JOYCE MAXINE (TOW 2006) 70X28,1182602,U,2,2023-10-08 02:54:00,CST,,2023-10-08 03:19:00,2023-10-08 04:04:00,801.0,25.0,-
TUCKER M HAMILTON,1316602,D,2,2023-10-08 02:33:00,CST,,2023-10-08 02:38:00,2023-10-08 03:18:00,802.0,5.0,-
DELACROIX,1256869,D,1,2023-10-08 01:24:00,CST,,2023-10-08 02:37:00,2023-10-08 03:14:00,803.0,73.0,-
GREGORY P FRAZIER (TOW),552463,U,1,2023-10-08 00:40:00,CST,,2023-10-08 02:21:00,2023-10-08 02:36:00,804.0,101.0,-
MAGNOLIA (TOW 2014),1252791,D,2,2023-10-08 00:39:00,CST,,2023-10-08 00:40:00,2023-10-08 01:19:00,805.0,1.0,-
ROY MICHAEL (TOW 2015) 75X30,1263752,D,2,2023-10-07 22:33:00,CST,,2023-10-07 23:40:00,2023-10-08 00:20:00,806.0,67.0,-
CAPTAIN MARK (TOW 55X22),622605,D,6,2023-10-07 20:52:00,CST,,2023-10-07 22:54:00,2023-10-07 23:35:00,807.0,122.0,-
LIBERTY (TOW 2012) 85X30,1236134,D,1,2023-10-07 20:45:00,CST,,2023-10-07 22:53:00,2023-10-07 23:31:00,808.0,128.0,-
DANNY OCKMAN,644041,U,6,2023-10-07 20:19:00,CST,,2023-10-07 22:12:00,2023-10-07 22:52:00,809.0,113.0,-
T H KELLY (TOW),693109,D,6,2023-10-07 20:13:00,CST,,2023-10-07 21:46:00,2023-10-07 22:11:00,810.0,93.0,-
CAPT DOUG WRIGHT,1202864,D,3,2023-10-07 20:09:00,CST,,2023-10-07 21:26:00,2023-10-07 21:41:00,811.0,77.0,-
RITA (TOW),544740,D,4,2023-10-07 18:16:00,CST,,2023-10-07 21:02:00,2023-10-07 21:21:00,812.0,166.0,-
ERNEST YANCEY,1236144,D,2,2023-10-07 16:53:00,CST,,2023-10-07 19:51:00,2023-10-07 20:57:00,813.0,178.0,-
ENDEAVOR (TOW),517731,D,2,2023-10-07 18:24:00,CST,,2023-10-07 19:17:00,2023-10-07 19:46:00,814.0,53.0,-
NICK LONNEMANN,1266535,U,2,2023-10-07 14:33:00,CST,,2023-10-07 18:53:00,2023-10-07 19:16:00,815.0,260.0,-
BETSY BLESSEY,1109349,U,2,2023-10-07 16:57:00,CST,,2023-10-07 18:18:00,2023-10-07 18:48:00,816.0,81.0,-
MISS GENEVIEVE,1276019,U,2,2023-10-07 14:34:00,CST,,2023-10-07 17:48:00,2023-10-07 18:06:00,817.0,194.0,-
BOLD VENTURE,1301090,U,4,2023-10-07 16:06:00,CST,,2023-10-07 17:24:00,2023-10-07 17:38:00,818.0,78.0,-
SOUTHERN BELLE  (TOW),516701,U,6,2023-10-07 14:31:00,CST,,2023-10-07 17:11:00,2023-10-07 17:23:00,819.0,160.0,-
ELLY LANE (TOW),560594,U,2,2023-10-07 14:36:00,CST,,2023-10-07 16:53:00,2023-10-07 17:08:00,820.0,137.0,-
EDWARD JONES JR (TOW 2011),1236733,D,2,2023-10-07 14:50:00,CST,,2023-10-07 15:48:00,2023-10-07 16:09:00,821.0,58.0,-
CHARLIE C (TOW),544273,U,6,2023-10-07 14:25:00,CST,,2023-10-07 14:55:00,2023-10-07 15:17:00,822.0,30.0,-
MISS PEYTON,633411,U,2,2023-10-07 12:12:00,CST,,2023-10-07 13:32:00,2023-10-07 13:50:00,823.0,80.0,-
CAROL M OTT (TOW),1071633,D,2,2023-10-07 12:12:00,CST,,2023-10-07 12:37:00,2023-10-07 13:04:00,824.0,25.0,-
CAPT JAMES (TOW 2015) 78X34,1259533,D,2,2023-10-07 08:01:00,CST,,2023-10-07 08:23:00,2023-10-07 08:45:00,825.0,22.0,-
SARAH D (TOW),1167754,U,5,2023-10-07 07:13:00,CST,,2023-10-07 07:30:00,2023-10-07 07:50:00,826.0,17.0,-
JEFF KINDL (TOW 2016) 86X35,1266571,U,6,2023-10-07 06:41:00,CST,,2023-10-07 06:59:00,2023-10-07 07:20:00,827.0,18.0,-
JADEN PASENTINE,1296289,U,2,2023-10-07 05:54:00,CST,,2023-10-07 06:01:00,2023-10-07 06:54:00,828.0,7.0,-
PARKER JAMES (TOW 72' X 30'),1276020,D,3,2023-10-07 05:24:00,CST,,2023-10-07 05:25:00,2023-10-07 06:00:00,829.0,1.0,-
JONES (TOW),1211510,D,2,2023-10-07 01:46:00,CST,,2023-10-07 02:48:00,2023-10-07 03:51:00,830.0,62.0,-
LINDA HUGHES FARLEY,1273622,U,2,2023-10-07 01:34:00,CST,,2023-10-07 02:25:00,2023-10-07 02:47:00,831.0,51.0,-
COCODRIE,1259043,U,2,2023-10-07 00:02:00,CST,,2023-10-07 01:51:00,2023-10-07 02:20:00,832.0,109.0,-
LADY OF LOURDES (TOW),1212047,U,6,2023-10-07 00:00:00,CST,,2023-10-07 00:43:00,2023-10-07 01:46:00,833.0,43.0,-
LYDIA  (TOW 1994) 79X28,1028379,D,3,2023-10-06 23:42:00,CST,,2023-10-06 23:43:00,2023-10-07 00:42:00,834.0,1.0,-
LAURA M,1315595,U,2,2023-10-06 20:55:00,CST,,2023-10-06 20:56:00,2023-10-06 21:38:00,835.0,1.0,-
CALIFORNIA CHROME (TOW 2019),1292966,U,5,2023-10-06 18:58:00,CST,,2023-10-06 19:37:00,2023-10-06 20:01:00,836.0,39.0,-
KEVIN GOLDSTEIN,1327109,U,2,2023-10-06 18:43:00,CST,,2023-10-06 19:09:00,2023-10-06 19:32:00,837.0,26.0,-
JERRY TOROK,1265746,U,2,2023-10-06 18:13:00,CST,,2023-10-06 18:14:00,2023-10-06 19:04:00,838.0,1.0,-
HOUSTON FORET (TOW 1981) 57X24,633661,D,1,2023-10-06 16:46:00,CST,,2023-10-06 17:33:00,2023-10-06 17:50:00,839.0,47.0,-
ENDURANCE (TOW 2011)81X30,1232349,D,2,2023-10-06 15:57:00,CST,,2023-10-06 17:33:00,2023-10-06 17:50:00,840.0,96.0,-
PINTAIL (TOW 2009) 57X28,1225748,D,1,2023-10-06 14:58:00,CST,,2023-10-06 17:05:00,2023-10-06 17:17:00,841.0,127.0,-
MARK L DUPLANTIS,1209682,U,6,2023-10-06 15:41:00,CST,,2023-10-06 16:12:00,2023-10-06 16:35:00,842.0,31.0,-
LYNN R (TOW),625663,U,1,2023-10-06 14:51:00,CST,,2023-10-06 15:40:00,2023-10-06 16:02:00,843.0,49.0,-
BLUE DIAMOND,565688,U,1,2023-10-06 14:38:00,CST,,2023-10-06 15:29:00,2023-10-06 15:36:00,844.0,51.0,-
CITATION (TOW),1217083,D,2,2023-10-06 13:16:00,CST,,2023-10-06 14:25:00,2023-10-06 14:45:00,845.0,69.0,-
KAREN KOBY (TOW 2011),1230122,D,1,2023-10-06 12:44:00,CST,,2023-10-06 14:25:00,2023-10-06 14:45:00,846.0,101.0,-
LARRY B WHIPPLE,1269036,U,2,2023-10-06 10:12:00,CST,,2023-10-06 13:49:00,2023-10-06 14:00:00,847.0,217.0,-
M/V LILLIAN LOUISE,1267422,U,3,2023-10-06 11:57:00,CST,,2023-10-06 13:29:00,2023-10-06 13:45:00,848.0,92.0,-
NOLAN RHODES (TOW 2014) 83X34,1251937,D,2,2023-10-06 12:10:00,CST,,2023-10-06 12:39:00,2023-10-06 12:57:00,849.0,29.0,-
BLANCO ( TOW 2011 ) 84X32,1235527,U,2,2023-10-25 10:50:00,CST,,,,850.0,1217.0,W
TIM SCOTT,1253090,U,2,2023-10-26 04:50:00,CST,,2023-10-26 06:03:00,2023-10-26 06:29:00,851.0,73.0,-
PARKER JAMES (TOW 72' X 30'),1276020,U,6,2023-10-26 02:11:00,CST,,2023-10-26 05:30:00,2023-10-26 05:58:00,852.0,199.0,-
ELLY LANE (TOW),560594,U,2,2023-10-26 04:02:00,CST,,2023-10-26 04:56:00,2023-10-26 05:25:00,853.0,54.0,-
COUSHATTA (TOW),1040099,U,2,2023-10-26 02:15:00,CST,,2023-10-26 03:53:00,2023-10-26 04:51:00,854.0,98.0,-
ROBERT G STONE JR (TOW),1189439,D,2,2023-10-26 01:34:00,CST,,2023-10-26 03:29:00,2023-10-26 03:52:00,855.0,115.0,-
RALPH RENFRO (TOW 2012) 84X32,1243956,D,2,2023-10-26 01:16:00,CST,,2023-10-26 02:52:00,2023-10-26 03:24:00,856.0,96.0,-
BETH WILSON,1121373,D,2,2023-10-26 01:14:00,CST,,2023-10-26 01:57:00,2023-10-26 02:47:00,857.0,43.0,-
KATHRYN T DEVALL (TOW 2013),1243632,U,1,2023-10-25 22:50:00,CST,,2023-10-26 01:18:00,2023-10-26 01:56:00,858.0,148.0,-
LADY LOREN (TOW 77X29),1213455,D,1,2023-10-25 22:37:00,CST,,2023-10-26 00:50:00,2023-10-26 01:17:00,859.0,133.0,-
LAKE BORGNE,1243596,D,2,2023-10-25 22:35:00,CST,,2023-10-26 00:01:00,2023-10-26 00:45:00,860.0,86.0,-
KEVIN ALLEN ,1273624,U,2,2023-10-25 22:31:00,CST,,2023-10-25 23:33:00,2023-10-25 23:59:00,861.0,62.0,-
MISS GENEVIEVE,1276019,U,2,2023-10-25 22:07:00,CST,,2023-10-25 22:34:00,2023-10-25 23:28:00,862.0,27.0,-
JERIS AUTHEMENT,1252182,D,2,2023-10-25 21:40:00,CST,,2023-10-25 21:47:00,2023-10-25 22:33:00,863.0,7.0,-
KAYLIN NICOLE (TOW 2016) 81X32,1271719,U,2,2023-10-25 18:51:00,CST,,2023-10-25 18:52:00,2023-10-25 19:22:00,864.0,1.0,-
MANNIE (TOW 2009),1217770,U,2,2023-10-25 17:07:00,CST,,2023-10-25 17:08:00,2023-10-25 17:50:00,865.0,1.0,-
CLELAND POWELL (TOW 2009),1223818,D,2,2023-10-25 14:22:00,CST,,2023-10-25 15:10:00,2023-10-25 15:35:00,866.0,48.0,-
NATHAN GOLDING (TOW),1199250,D,2,2023-10-25 14:17:00,CST,,2023-10-25 14:18:00,2023-10-25 15:09:00,867.0,1.0,-
PECAN ISLAND,1243601,D,2,2023-10-25 12:26:00,CST,,2023-10-25 13:15:00,2023-10-25 13:54:00,868.0,49.0,-
BLR GENERAL (TOW),501668,U,1,2023-10-25 12:38:00,CST,,2023-10-25 12:57:00,2023-10-25 13:14:00,869.0,19.0,-
COCODRIE,1259043,U,2,2023-10-25 11:57:00,CST,,2023-10-25 12:46:00,2023-10-25 13:09:00,870.0,49.0,-
JEFFREY GRANT,1253473,D,1,2023-10-25 11:59:00,CST,,2023-10-25 12:18:00,2023-10-25 12:45:00,871.0,19.0,-
WILSEY DUPRE (TOW 2010),1224664,D,2,2023-10-25 10:31:00,CST,,2023-10-25 11:31:00,2023-10-25 12:17:00,872.0,60.0,-
GRAND ISLE(72X30),1243597,U,1,2023-10-24 03:20:00,CST,,2023-10-24 03:47:00,2023-10-24 04:27:00,873.0,27.0,-
CHARLES BOSTON ,1276022,D,2,2023-10-19 06:57:00,CST,,,,874.0,25.0,
KIMBERLY HIDALGO,1253551,D,1,2023-10-19 06:28:00,CST,,,,875.0,54.0,1
DARIAN ALEXANDRA (TOW 2019),1269031,U,3,2023-10-19 06:08:00,CST,,2023-10-19 06:35:00,2023-10-19 07:06:00,876.0,27.0,-
RANDOLPH C,1261475,U,4,2023-10-19 03:17:00,CST,,2023-10-19 05:22:00,2023-10-19 05:47:00,877.0,125.0,-
HOYT CHRISTOPHER,643266,U,1,2023-10-19 03:46:00,CST,,2023-10-19 04:45:00,2023-10-19 05:10:00,878.0,59.0,-
MAC ANDREW MCKINNEY (TOW),1234978,D,6,2023-10-19 02:49:00,CST,,2023-10-19 03:37:00,2023-10-19 04:01:00,879.0,48.0,-
EUGENIE J HUGER (TOW 2012) ,1242009,U,2,2023-10-18 23:59:00,CST,,2023-10-19 01:45:00,2023-10-19 01:57:00,880.0,106.0,-
RANDY MARTIN (TOW),1134312,U,2,2023-10-18 23:32:00,CST,,2023-10-19 01:24:00,2023-10-19 01:40:00,881.0,112.0,-
MISS PEYTON,633411,D,4,2023-10-18 22:09:00,CST,,2023-10-19 00:39:00,2023-10-19 01:00:00,882.0,150.0,-
MISS MICHELLE  (TOW),607802,U,2,2023-10-18 23:09:00,CST,,2023-10-18 23:57:00,2023-10-19 00:13:00,883.0,48.0,-
JACKIE (TOW 2005),1171264,U,2,2023-10-18 22:45:00,CST,,2023-10-18 23:36:00,2023-10-18 23:56:00,884.0,51.0,-
NATHAN GOLDING (TOW),1199250,U,2,2023-10-18 21:09:00,CST,,2023-10-18 23:18:00,2023-10-18 23:30:00,885.0,129.0,-
DANE F MORGAN (TOW),1141127,U,2,2023-10-18 22:29:00,CST,,2023-10-18 23:00:00,2023-10-18 23:12:00,886.0,31.0,-
MON TA (TOW 70X24) 2012,1237633,U,1,2023-10-18 20:50:00,CST,,2023-10-18 22:33:00,2023-10-18 22:50:00,887.0,103.0,-
SANDRA LEE,1259133,D,2,2023-10-18 20:40:00,CST,,2023-10-18 22:06:00,2023-10-18 22:30:00,888.0,86.0,-
PAT CENAC,1303152,D,6,2023-10-18 20:16:00,CST,,2023-10-18 21:30:00,2023-10-18 21:46:00,889.0,74.0,-
MARTHA T (TOW),1194629,U,6,2023-10-18 20:09:00,CST,,2023-10-18 20:38:00,2023-10-18 20:59:00,890.0,29.0,-
VELMA C (TOW),1090026,U,4,2023-10-18 19:33:00,CST,,2023-10-18 19:53:00,2023-10-18 20:06:00,891.0,20.0,-
ALLIE BROOKE DEVALL,1214852,U,1,2023-10-18 19:01:00,CST,,2023-10-18 19:21:00,2023-10-18 19:32:00,892.0,20.0,-
CAPT ANTHONY (TOW 2011),1232275,U,3,2023-10-18 18:31:00,CST,,2023-10-18 19:03:00,2023-10-18 19:17:00,893.0,32.0,-
 LISA MARIE,1223317,D,3,2023-10-18 18:16:00,CST,,2023-10-18 18:38:00,2023-10-18 18:56:00,894.0,22.0,-
CAPT SHAWN D.MARTINEZ(TOW),1238920,D,2,2023-10-18 17:01:00,CST,,2023-10-18 17:45:00,2023-10-18 18:32:00,895.0,44.0,-
ROGER WILLIAMSON,1263519,U,2,2023-10-18 15:38:00,CST,,2023-10-18 17:14:00,2023-10-18 17:44:00,896.0,96.0,-
CHRISTINA BELCHER ( TOW ),1188650,U,2,2023-10-18 15:17:00,CST,,2023-10-18 16:18:00,2023-10-18 17:09:00,897.0,61.0,-
CAPT. KIRK COLLETTI,1213534,D,2,2023-10-18 14:19:00,CST,,2023-10-18 15:41:00,2023-10-18 16:17:00,898.0,82.0,-
COTTLE (TOW 2019) 85X32,1291739,U,3,2023-10-18 14:16:00,CST,,2023-10-18 15:18:00,2023-10-18 15:40:00,899.0,62.0,-
NOLAN RHODES (TOW 2014) 83X34,1251937,U,2,2023-10-18 13:41:00,CST,,2023-10-18 14:32:00,2023-10-18 15:13:00,900.0,51.0,-
MICHELE GONSOULIN ( TOW ),1194788,U,2,2023-10-18 12:36:00,CST,,2023-10-18 13:56:00,2023-10-18 14:27:00,901.0,80.0,-
PARKER JAMES (TOW 72' X 30'),1276020,U,6,2023-10-18 12:31:00,CST,,2023-10-18 13:20:00,2023-10-18 13:51:00,902.0,49.0,-
CREOLE CRUSADER (TOW),1092924,U,2,2023-10-18 12:10:00,CST,,2023-10-18 12:50:00,2023-10-18 13:15:00,903.0,40.0,-
DUKE,1247420,U,3,2023-10-18 12:04:00,CST,,2023-10-18 12:05:00,2023-10-18 12:45:00,904.0,1.0,-
JOEL SMITH (TOW),984928,D,1,2023-10-18 10:58:00,CST,,2023-10-18 10:59:00,2023-10-18 11:29:00,905.0,1.0,-
FALCON,1324494,U,2,2023-10-18 10:16:00,CST,,2023-10-18 10:17:00,2023-10-18 10:43:00,906.0,1.0,-
CAPTAIN EARL DEVALL (TOW)2005,1167310,U,2,2023-10-18 09:42:00,CST,,2023-10-18 09:43:00,2023-10-18 09:59:00,907.0,1.0,-
ROBERT MUDD (TOW ,1229106,U,1,2023-10-17 09:36:00,CST,,2023-10-17 12:59:00,2023-10-17 13:34:00,908.0,203.0,-
 JAX  (59X24),1219075,D,1,2023-10-16 09:55:00,CST,,2023-10-17 08:56:00,2023-10-17 09:32:00,909.0,1381.0,-
CROSBY EXPLORER (TOW),0633881,U,1,2023-09-28 14:05:00,CST,,2023-09-28 14:33:00,2023-09-28 14:47:00,910.0,28.0,-
EUGENIE J HUGER (TOW 2012),1242009,U,3,2023-09-28 13:48:00,CST,,2023-09-28 13:49:00,2023-09-28 14:28:00,911.0,1.0,-
GALVESTON (TOW 76X35),1216091,U,2,2023-09-28 11:45:00,CST,,2023-09-28 12:19:00,2023-09-28 13:14:00,912.0,34.0,-
CAPT DOUG WRIGHT,1202864,D,6,2023-09-28 11:19:00,CST,,2023-09-28 11:55:00,2023-09-28 12:18:00,913.0,36.0,-
KARL SENNER,1244550,D,2,2023-09-28 11:14:00,CST,,2023-09-28 11:15:00,2023-09-28 11:50:00,914.0,1.0,-
PAT CENAC,1303152,D,3,2023-09-28 09:12:00,CST,,2023-09-28 09:13:00,2023-09-28 09:56:00,915.0,1.0,-
MR MILTON (TOW),1216716,D,1,2023-09-28 07:10:00,CST,,2023-09-28 08:17:00,2023-09-28 08:50:00,916.0,67.0,-
PINTAIL (TOW 2009) 57X28,1225748,U,1,2023-09-28 07:07:00,CST,,2023-09-28 07:45:00,2023-09-28 08:16:00,917.0,38.0,-
CAPT ANDY LAKE (TOW),1239502,D,2,2023-09-28 06:13:00,CST,,2023-09-28 07:25:00,2023-09-28 07:44:00,918.0,72.0,-
CITATION (TOW),1217083,D,3,2023-09-28 05:56:00,CST,,2023-09-28 06:54:00,2023-09-28 07:20:00,919.0,58.0,-
SHANNON MARY (TOW) 80X32,1255674,D,3,2023-09-28 05:48:00,CST,,2023-09-28 05:58:00,2023-09-28 06:49:00,920.0,10.0,-
AMERICAN VALOR (TOW),1273719,D,2,2023-09-28 01:27:00,CST,,2023-09-28 03:06:00,2023-09-28 03:25:00,921.0,99.0,-
CAPT TIMMY,0628797,D,3,2023-09-28 01:18:00,CST,,2023-09-28 02:42:00,2023-09-28 03:04:00,922.0,84.0,-
FORKED ISLAND,1259044,U,2,2023-09-28 01:25:00,CST,,2023-09-28 02:10:00,2023-09-28 02:29:00,923.0,45.0,-
DRUE ARAMISE,1307051,U,3,2023-09-28 01:09:00,CST,,2023-09-28 01:39:00,2023-09-28 02:08:00,924.0,30.0,-
"NEIL MARTIN (TOW, 72'X30')",1254922,D,6,2023-09-28 00:23:00,CST,,2023-09-28 00:49:00,2023-09-28 01:26:00,925.0,26.0,-
CAPT DANIEL CLEMENT,1250805,U,2,2023-09-27 23:05:00,CST,,2023-09-27 23:50:00,2023-09-28 00:17:00,926.0,45.0,-
LESLIE (TOW 73X31),1218576,D,6,2023-09-27 22:39:00,CST,,2023-09-27 23:00:00,2023-09-27 23:49:00,927.0,21.0,-
JOCK  (TOW 2000)  86X30,1101550,U,2,2023-09-27 21:47:00,CST,,2023-09-27 22:08:00,2023-09-27 22:29:00,928.0,21.0,-
KYLE SMITH,1308580,U,6,2023-09-27 21:20:00,CST,,2023-09-27 21:30:00,2023-09-27 22:06:00,929.0,10.0,-
LIV (TOW 2015) 72X30,1261486,D,2,2023-09-27 20:18:00,CST,,2023-09-27 20:33:00,2023-09-27 21:01:00,930.0,15.0,-
ANITA EVE SHARP  (TOW 1985),0680357,U,6,2023-09-27 19:32:00,CST,,2023-09-27 19:45:00,2023-09-27 20:21:00,931.0,13.0,-
BLANCO ( TOW 2011 ) 84X32,1235527,U,2,2023-09-27 18:07:00,CST,,2023-09-27 18:08:00,2023-09-27 18:57:00,932.0,1.0,-
JACK CENAC,1312482,D,1,2023-09-27 16:58:00,CST,,2023-09-27 17:21:00,2023-09-27 17:43:00,933.0,23.0,-
HOWARD BLANK (TOW 86X32),1221426,U,3,2023-09-27 16:12:00,CST,,2023-09-27 16:36:00,2023-09-27 17:20:00,934.0,24.0,-
CAPT. KIRK COLLETTI,1213534,U,2,2023-09-27 15:02:00,CST,,2023-09-27 15:55:00,2023-09-27 16:31:00,935.0,53.0,-
ENTERPRISE,1247595,D,2,2023-09-27 15:00:00,CST,,2023-09-27 15:29:00,2023-09-27 15:54:00,936.0,29.0,-
RAY S (TOW 2017),1282990,D,2,2023-09-27 12:55:00,CST,,2023-09-27 14:32:00,2023-09-27 15:24:00,937.0,97.0,-
COE KENT (FED GOV),KENT000,U,2,2023-09-27 14:05:00,CST,,2023-09-27 14:11:00,2023-09-27 14:31:00,938.0,6.0,-
SOUTHERN BELLE  (TOW),0516701,U,6,2023-09-27 09:52:00,CST,,2023-09-27 13:20:00,2023-09-27 14:10:00,939.0,208.0,-
RANDY ECKSTEIN (TOW),1164181,D,6,2023-09-27 11:58:00,CST,,2023-09-27 12:48:00,2023-09-27 13:19:00,940.0,50.0,-
REDDING C,1049430,D,1,2023-09-27 11:35:00,CST,,2023-09-27 11:53:00,2023-09-27 12:43:00,941.0,18.0,-
ALICE GOLDING,1253566,U,2,2023-09-27 09:55:00,CST,,2023-09-27 11:31:00,2023-09-27 11:52:00,942.0,96.0,-
CAPTAIN RAPHAEL (TOW 1980),0622432,U,2,2023-09-27 09:15:00,CST,,2023-09-27 10:55:00,2023-09-27 11:26:00,943.0,100.0,-
JOSSET   (TOW 56X23),1116940,U,4,2023-09-27 09:13:00,CST,,2023-09-27 10:23:00,2023-09-27 10:50:00,944.0,70.0,-
JUDY S FRIED (TOW),1165345,U,2,2023-09-27 09:08:00,CST,,2023-09-27 10:02:00,2023-09-27 10:18:00,945.0,54.0,-
TIM SCOTT,1253090,D,2,2023-09-27 08:31:00,CST,,2023-09-27 09:06:00,2023-09-27 10:01:00,946.0,35.0,-
CLARK TODD (TOW 2014) 81X30,1255497,U,2,2023-09-27 07:13:00,CST,,2023-09-27 08:32:00,2023-09-27 09:05:00,947.0,79.0,-
RV CALCASIEU (REC),RV08CAL,U,0,2023-09-27 07:54:00,CST,,2023-09-27 08:18:00,2023-09-27 08:27:00,948.0,24.0,-
AVE MARIA (TOW 74X33 ),1187573,D,2,2023-09-27 06:56:00,CST,,2023-09-27 07:59:00,2023-09-27 08:17:00,949.0,63.0,-
JERIS AUTHEMENT,1252182,D,2,2023-09-27 05:12:00,CST,,2023-09-27 07:12:00,2023-09-27 07:54:00,950.0,120.0,-
STEVEN M BRYAN (2010) 86X32,1223817,U,2,2023-09-27 05:32:00,CST,,2023-09-27 06:55:00,2023-09-27 07:11:00,951.0,83.0,-
LAVACA (TOW 2013) 85X35,1249710,U,2,2023-09-27 05:27:00,CST,,2023-09-27 06:13:00,2023-09-27 06:50:00,952.0,46.0,-
CREOLE CRUSADER (TOW),1092924,D,2,2023-09-27 04:30:00,CST,,2023-09-27 05:40:00,2023-09-27 05:57:00,953.0,70.0,-
RITA (TOW),0544740,D,5,2023-09-27 04:26:00,CST,,2023-09-27 05:11:00,2023-09-27 05:38:00,954.0,45.0,-
SAN MARCOS (TOW 1012),1242397,D,2,2023-09-27 03:28:00,CST,,2023-09-27 04:40:00,2023-09-27 05:09:00,955.0,72.0,-
JOSEPH ALFRED DEVALL,1236564,D,2,2023-09-27 03:13:00,CST,,2023-09-27 04:16:00,2023-09-27 04:38:00,956.0,63.0,-
CATHY  (TOW 2005) 73X23,1166680,D,2,2023-09-27 03:11:00,CST,,2023-09-27 03:43:00,2023-09-27 04:12:00,957.0,32.0,-
PARKER JAMES (TOW 72' X 30'),1276020,D,3,2023-09-27 02:46:00,CST,,2023-09-27 03:09:00,2023-09-27 03:41:00,958.0,23.0,-
MARGARET ANNE (TOW 2017) 81X32,1275151,D,2,2023-09-27 02:42:00,CST,,2023-09-27 02:47:00,2023-09-27 03:07:00,959.0,5.0,-
HONDO (TOW95X35),1217767,D,2,2023-09-27 01:51:00,CST,,2023-09-27 02:03:00,2023-09-27 02:26:00,960.0,12.0,-
TIM GOLDING,1325050,D,6,2023-09-26 22:38:00,CST,,2023-09-26 23:29:00,2023-09-26 23:55:00,961.0,51.0,-
KENNY SHAVER,1294499,D,2,2023-09-26 22:35:00,CST,,2023-09-26 22:54:00,2023-09-26 23:26:00,962.0,19.0,-
EULA B DEVALL (TOW),1149797,U,3,2023-09-26 21:25:00,CST,,2023-09-26 21:58:00,2023-09-26 22:41:00,963.0,33.0,-
DEBBIE L. OWEN,1312481,U,5,2023-09-26 19:50:00,CST,,2023-09-26 20:59:00,2023-09-26 21:30:00,964.0,69.0,-
LILLIANNE D,1301272,U,2,2023-09-26 19:41:00,CST,,2023-09-26 20:44:00,2023-09-26 20:57:00,965.0,63.0,-
CINDY HULL ( TOW 86X32 ),1207245,U,2,2023-09-26 19:36:00,CST,,2023-09-26 20:19:00,2023-09-26 20:42:00,966.0,43.0,-
CHAD DOUGLAS,1304256,U,2,2023-09-26 18:09:00,CST,,2023-09-26 19:34:00,2023-09-26 20:16:00,967.0,85.0,-
SARAH D (TOW),1167754,D,2,2023-09-26 18:04:00,CST,,2023-09-26 18:46:00,2023-09-26 19:05:00,968.0,42.0,-
JOSEPH ALFRED DEVALL,1236564,U,3,2023-09-26 17:41:00,CST,,2023-09-26 18:20:00,2023-09-26 18:37:00,969.0,39.0,-
INTEGRITY (TOW 2009),1223238,U,2,2023-09-26 17:07:00,CST,,2023-09-26 17:35:00,2023-09-26 18:19:00,970.0,28.0,-
SANDY POINT (TOW),1163278,U,2,2023-09-26 15:52:00,CST,,2023-09-26 15:53:00,2023-09-26 16:40:00,971.0,1.0,-
MUDD TUG 7 (TOW),1208258,U,1,2023-09-26 15:13:00,CST,,2023-09-26 15:14:00,2023-09-26 15:35:00,972.0,1.0,-
HOUSTON FORET (TOW 1981) 57X24,0633661,U,1,2023-09-26 13:45:00,CST,,2023-09-26 14:30:00,2023-09-26 14:47:00,973.0,45.0,-
CHARLES BOSTON,1276022,U,2,2023-09-26 13:20:00,CST,,2023-09-26 13:56:00,2023-09-26 14:29:00,974.0,36.0,-
FRANK GOLEMI (TOW),1251200,D,3,2023-10-21 08:47:00,CST,,2023-10-21 11:51:00,2023-10-21 12:08:00,975.0,184.0,-
INNOVATOR (TOW 2003),1141274,D,3,2023-10-21 08:44:00,CST,,2023-10-21 11:10:00,2023-10-21 11:46:00,976.0,146.0,-
