VESSEL_NAME,VESSEL_NO,DIRECTION,NUM_BARGES,ARRIVAL_DATE,TIMEZONE,MMSI,SOL_DATE,END_OF_LOCKAGE,Unnamed: 0,DELAY_MINS,SEQ_NO
UNCLE BUD (TOW),1027533,U,1,2023-09-25 17:49:00,CST,,2023-09-25 21:05:00,2023-09-25 21:40:00,946.0,196.0,-
SCF MARINE HWY,1250741,D,1,2023-09-25 19:11:00,CST,,2023-09-25 19:45:00,2023-09-25 20:40:00,947.0,34.0,-
ACE G,0629629,D,1,2023-09-25 16:41:00,CST,,2023-09-25 19:40:00,2023-09-25 20:35:00,948.0,179.0,-
JOHN OLIVER (TOW) 1965 58X20,0297877,D,1,2023-09-25 16:24:00,CST,,2023-09-25 19:30:00,2023-09-25 20:30:00,949.0,186.0,-
DARIAN ALEXANDRA (TOW 2019),1269031,U,3,2023-09-25 16:02:00,CST,,2023-09-25 18:30:00,2023-09-25 19:20:00,950.0,148.0,-
PORT EADS (TOW 2016) 69X30,1263200,U,2,2023-09-25 14:56:00,CST,,2023-09-25 17:25:00,2023-09-25 18:05:00,951.0,149.0,-
LIV (TOW 2015) 72X30,1261486,D,2,2023-09-25 14:17:00,CST,,2023-09-25 16:30:00,2023-09-25 17:05:00,952.0,133.0,-
HONDO (TOW),0620456,D,2,2023-09-25 10:30:00,CST,,2023-09-25 15:35:00,2023-09-25 16:15:00,953.0,305.0,-
JACKSON MCKINNEY (TOW 1981),0630902,U,0,2023-09-25 13:37:00,CST,,2023-09-25 14:50:00,2023-09-25 15:20:00,954.0,73.0,-
CROCKETT,1292803,D,2,2023-09-25 10:01:00,CST,,2023-09-25 13:45:00,2023-09-25 14:45:00,955.0,224.0,-
JACKSON MCKINNEY (TOW 1981),0630902,D,1,2023-09-25 12:03:00,CST,,2023-09-25 12:45:00,2023-09-25 13:25:00,956.0,0.0,-
RELENTLESS,0631130,D,3,2023-09-25 07:05:00,CST,,2023-09-25 12:40:00,2023-09-25 13:20:00,957.0,335.0,-
CAPT DOUG WRIGHT,1202864,U,6,2023-09-25 08:24:00,CST,,2023-09-25 11:55:00,2023-09-25 12:25:00,958.0,211.0,-
STEVE RICHOUX (TOW),0568988,U,6,2023-09-25 06:46:00,CST,,2023-09-25 11:05:00,2023-09-25 11:40:00,959.0,259.0,-
CSS SHENANDOAH (TOW 2019),1300154,D,2,2023-09-25 05:37:00,CST,,2023-09-25 09:55:00,2023-09-25 10:40:00,960.0,258.0,-
MON TA (TOW 70X24) 2012,1237633,D,6,2023-09-24 22:43:00,CST,,2023-09-25 08:50:00,2023-09-25 09:35:00,961.0,607.0,-
ENDURANCE (TOW 2011)81X30,1232349,D,2,2023-09-25 05:27:00,CST,,2023-09-25 07:55:00,2023-09-25 08:35:00,962.0,148.0,-
RANDY ECKSTEIN (TOW 153X45),0539889,D,6,2023-09-25 01:49:00,CST,,2023-09-25 06:50:00,2023-09-25 07:35:00,963.0,301.0,-
PARKER JAMES (TOW 72' X 30'),1276020,D,3,2023-09-24 20:28:00,CST,,2023-09-25 03:45:00,2023-09-25 05:08:00,964.0,437.0,-
CINCINNATI (TOW),1126162,U,2,2023-09-25 00:16:00,CST,,2023-09-25 02:25:00,2023-09-25 03:25:00,965.0,129.0,-
UNCLE NU (TOW),0624234,U,1,2023-09-25 00:16:00,CST,,2023-09-25 02:10:00,2023-09-25 03:18:00,966.0,114.0,-
KENNY SHAVER,1294499,D,2,2023-09-24 18:01:00,CST,,2023-09-25 00:25:00,2023-09-25 01:50:00,967.0,384.0,-
MARI LAMPTON (TOW 106X32),1208146,U,3,2023-09-24 22:56:00,CST,,2023-09-24 23:30:00,2023-09-25 00:18:00,968.0,34.0,-
CROSBY EXPRESS,0521797,U,1,2023-09-24 17:54:00,CST,,2023-09-24 22:10:00,2023-09-24 22:57:00,969.0,256.0,-
PADDY (TOW 1996),1040254,D,2,2023-09-24 14:39:00,CST,,2023-09-24 20:57:00,2023-09-24 22:00:00,970.0,378.0,-
RELENTLESS,0631130,U,6,2023-09-24 15:16:00,CST,,2023-09-24 19:35:00,2023-09-24 20:50:00,971.0,259.0,-
MARY ENA DEVALL (TOW),0569520,U,1,2023-09-24 15:22:00,CST,,2023-09-24 19:25:00,2023-09-24 20:45:00,972.0,243.0,-
RITA (TOW),0544740,D,5,2023-09-24 10:15:00,CST,,2023-09-24 18:11:00,2023-09-24 19:15:00,973.0,476.0,-
DELACROIX,1256869,D,1,2023-09-24 16:00:00,CST,,2023-09-24 18:00:00,2023-09-24 19:05:00,974.0,120.0,-
CHAMPION ( TOW 2013) 85X35,1247079,U,3,2023-09-24 14:01:00,CST,,2023-09-24 17:04:00,2023-09-24 17:54:00,975.0,183.0,-
RESPONDER,0543900,D,3,2023-09-24 09:56:00,CST,,2023-09-24 15:49:00,2023-09-24 16:49:00,976.0,353.0,-
GEISMAR (TOW),0555297,D,1,2023-09-24 13:14:00,CST,,2023-09-24 15:38:00,2023-09-24 16:32:00,977.0,144.0,-
SCF MARINE HWY,1250741,U,8,2023-09-24 11:25:00,CST,,2023-09-24 14:40:00,2023-09-24 15:30:00,978.0,195.0,-
LAT GONSOULIN (TOW 2012),1237082,D,3,2023-09-24 09:25:00,CST,,2023-09-24 13:20:00,2023-09-24 14:18:00,979.0,235.0,-
RISEN SAVIOUR (TOW),1191228,U,6,2023-09-24 09:26:00,CST,,2023-09-24 12:20:00,2023-09-24 13:08:00,980.0,174.0,-
REPOSE,1041355,D,4,2023-09-24 08:13:00,CST,,2023-09-24 11:09:00,2023-09-24 12:00:00,981.0,176.0,-
FREEDOM (TOW),0287518,U,6,2023-09-24 08:41:00,CST,,2023-09-24 10:18:00,2023-09-24 10:58:00,982.0,97.0,-
MICHELLE GOLDING,1258033,D,2,2023-09-24 07:29:00,CST,,2023-09-24 09:05:00,2023-09-24 09:55:00,983.0,96.0,-
SAFETY PRIDE(70X24),1195365,D,1,2023-09-24 08:38:00,CST,,2023-09-24 08:50:00,2023-09-24 09:48:00,984.0,12.0,-
MISS RACHEL (TOW 65X24),1063182,D,1,2023-09-24 06:59:00,CST,,2023-09-24 07:28:00,2023-09-24 08:25:00,985.0,29.0,-
ENDURANCE (TOW 2011)81X30,1232349,U,2,2023-09-24 05:21:00,CST,,2023-09-24 06:40:00,2023-09-24 07:26:00,986.0,79.0,-
FATHER PAT (TOW 2011) 76X35,1237423,D,6,2023-09-24 05:10:00,CST,,2023-09-24 05:20:00,2023-09-24 06:05:00,987.0,10.0,-
RITA (TOW),0544740,U,6,2023-09-24 01:36:00,CST,,2023-09-24 03:25:00,2023-09-24 04:15:00,988.0,109.0,-
LIV (TOW 2015) 72X30,1261486,U,4,2023-09-23 22:19:00,CST,,2023-09-24 01:55:00,2023-09-24 02:50:00,989.0,216.0,-
RESPONDER,0543900,U,6,2023-09-23 21:32:00,CST,,2023-09-24 00:30:00,2023-09-24 01:30:00,990.0,178.0,-
SAFETY PRIDE(70X24),1195365,U,1,2023-09-23 22:08:00,CST,,2023-09-24 00:10:00,2023-09-24 01:15:00,991.0,122.0,-
CROSBY EXPRESS (TOW),1082131,D,4,2023-09-23 18:33:00,CST,,2023-09-23 22:55:00,2023-09-23 23:50:00,992.0,262.0,-
FATHER PAT (TOW 2011) 76X35,1237423,U,3,2023-09-23 21:07:00,CST,,2023-09-23 21:55:00,2023-09-23 22:35:00,993.0,48.0,-
BORN AGAIN (TOW),0562776,D,6,2023-09-23 16:58:00,CST,,2023-09-23 20:35:00,2023-09-23 21:30:00,994.0,217.0,-
SAFETY PRIDE(70X24),1195365,D,1,2023-09-23 19:36:00,CST,,2023-09-23 20:25:00,2023-09-23 21:20:00,995.0,49.0,-
BRONCO,1327838,D,2,2023-09-23 16:46:00,CST,,2023-09-23 19:20:00,2023-09-23 20:00:00,996.0,154.0,-
MON TA (TOW 70X24) 2012,1237633,U,6,2023-09-23 16:04:00,CST,,2023-09-23 18:25:00,2023-09-23 19:05:00,997.0,141.0,-
NICHOLAS (TOW 2014) 65X28,1251897,D,4,2023-09-23 14:12:00,CST,,2023-09-23 17:24:00,2023-09-23 18:08:00,998.0,192.0,-
KATHY AZLIN,1252651,U,1,2023-09-23 13:56:00,CST,,2023-09-23 16:25:00,2023-09-23 17:10:00,999.0,149.0,-
HERBERT J. PLAISANCE(TOW),1216424,D,5,2023-09-23 12:58:00,CST,,2023-09-23 14:27:00,2023-09-23 15:55:00,1000.0,89.0,-
RANDY ECKSTEIN (TOW),1164181,U,6,2023-09-23 11:41:00,CST,,2023-09-23 13:05:00,2023-09-23 14:00:00,1001.0,84.0,-
RELENTLESS,631130,D,6,2023-09-19 09:26:00,CST,,2023-09-19 10:42:00,2023-09-19 11:35:00,1002.0,76.0,-
CHARLIE MELANCON ( TOW ),1209021,U,2,2023-09-19 07:56:00,CST,,2023-09-19 09:45:00,2023-09-19 10:30:00,1003.0,109.0,-
RECREATION VESSEL(S),9999999,D,0,2023-09-19 07:40:00,CST,,2023-09-19 09:00:00,2023-09-19 09:33:00,1004.0,80.0,-
ST CHARLES (TOW)76X35,1230767,D,3,2023-09-19 03:31:00,CST,,2023-09-19 07:40:00,2023-09-19 08:34:00,1005.0,249.0,-
JOYCE MAXINE (TOW 2006) 70X28,1182602,U,2,2023-09-19 04:39:00,CST,,2023-09-19 06:30:00,2023-09-19 07:30:00,1006.0,111.0,-
HENRY J SOUDELIER III ( TOW ),1195775,D,2,2023-09-19 01:46:00,CST,,2023-09-19 05:30:00,2023-09-19 06:15:00,1007.0,224.0,-
LADY OF PROMPT SUCCOR (TOW),1155422,U,6,2023-09-19 03:16:00,CST,,2023-09-19 04:25:00,2023-09-19 05:10:00,1008.0,69.0,-
ALICE GOLDING,1253566,D,2,2023-09-18 20:29:00,CST,,2023-09-19 03:05:00,2023-09-19 03:55:00,1009.0,396.0,-
MISS MICHELLE (TOW),522324,D,1,2023-09-19 00:30:00,CST,,2023-09-19 02:55:00,2023-09-19 03:50:00,1010.0,145.0,-
FRITZ BLESSEY (TOW 2006) 82X30,1181185,U,2,2023-09-19 00:48:00,CST,,2023-09-19 01:40:00,2023-09-19 02:45:00,1011.0,52.0,-
ASHLEY (TOW),508924,U,1,2023-09-19 00:19:00,CST,,2023-09-19 01:20:00,2023-09-19 02:35:00,1012.0,61.0,-
CSS SHENANDOAH (TOW 2019),1300154,D,1,2023-09-18 22:26:00,CST,,2023-09-19 00:20:00,2023-09-19 01:10:00,1013.0,114.0,-
CALIFORNIA CHROME (TOW 2019),1292966,D,6,2023-09-18 18:54:00,CST,,2023-09-19 00:10:00,2023-09-19 01:05:00,1014.0,316.0,-
MISS RACHEL (TOW),632292,U,1,2023-09-18 22:48:00,CST,,2023-09-18 23:05:00,2023-09-18 23:55:00,1015.0,17.0,-
SAFETY EXPLORER (TOW),1211314,U,1,2023-09-18 20:31:00,CST,,2023-09-18 22:55:00,2023-09-18 23:50:00,1016.0,144.0,-
CAJUN HUSTLER (TOW),527969,D,1,2023-09-18 18:20:00,CST,,2023-09-18 21:55:00,2023-09-18 22:40:00,1017.0,215.0,-
ASHLEY (TOW),508924,D,1,2023-09-18 17:37:00,CST,,2023-09-18 21:50:00,2023-09-18 22:35:00,1018.0,253.0,-
MARK L DUPLANTIS,1209682,D,4,2023-09-18 16:22:00,CST,,2023-09-18 21:40:00,2023-09-18 22:30:00,1019.0,318.0,-
RELENTLESS,631130,U,6,2023-09-18 16:47:00,CST,,2023-09-18 20:30:00,2023-09-18 21:25:00,1020.0,223.0,-
PORT ALLEN (TOW),503134,U,1,2023-09-18 18:18:00,CST,,2023-09-18 19:55:00,2023-09-18 21:15:00,1021.0,97.0,-
PAT CENAC,1303152,D,3,2023-09-18 15:57:00,CST,,2023-09-18 18:50:00,2023-09-18 19:40:00,1022.0,173.0,-
LISA MARIE,1223317,U,2,2023-09-18 14:27:00,CST,,2023-09-18 17:35:00,2023-09-18 18:35:00,1023.0,188.0,-
MS FRANCES (TOW 56X24),637713,U,1,2023-09-18 17:21:00,CST,,2023-09-18 17:21:00,2023-09-18 18:25:00,1024.0,0.0,-
MS FRANCES (TOW 56X24),637713,D,0,2023-09-18 16:03:00,CST,,2023-09-18 16:17:00,2023-09-18 17:13:00,1025.0,14.0,-
ST CHARLES (TOW)76X35,1230767,U,6,2023-09-18 13:52:00,CST,,2023-09-18 15:15:00,2023-09-18 16:15:00,1026.0,83.0,-
RANDOLPH C,1261475,U,4,2023-09-18 06:08:00,CST,,2023-09-18 13:10:00,2023-09-18 14:10:00,1027.0,422.0,-
GEORGE ALLEN,1236451,U,2,2023-10-15 04:51:00,CST,,,,1028.0,241.0,33
ADMIRAL,542081,D,1,2023-10-15 02:41:00,CST,,,,1029.0,371.0,2B
CROSBY TIDE,1078379,D,1,2023-10-14 21:52:00,CST,,,,1030.0,660.0,2A
EMILEE ALEXIS (TOW),518267,U,6,2023-10-14 16:09:00,CST,,,,1031.0,1003.0,24
LINDA HUGHES FARLEY,1273622,U,2,2023-10-14 14:14:00,CST,,,,1032.0,1118.0,22
SCF CONTAINER EXPRESS,1250819,D,0,2023-10-13 21:41:00,CST,,,,1033.0,2111.0,11
ROBERT G STONE JR (TOW),1189439,U,1,2023-10-14 19:48:00,CST,,2023-10-15 06:00:00,2023-10-15 07:30:00,1034.0,612.0,-
SONNY COOK (TOW),537014,D,1,2023-10-14 17:43:00,CST,,2023-10-15 04:30:00,2023-10-15 05:40:00,1035.0,647.0,-
GW DUNN,578286,U,3,2023-10-14 21:36:00,CST,,2023-10-15 02:45:00,2023-10-15 03:55:00,1036.0,309.0,-
MS FRANCES (TOW 56X24),637713,D,1,2023-10-14 16:47:00,CST,,2023-10-15 01:20:00,2023-10-15 02:20:00,1037.0,513.0,-
KENNY BILLIOT (TOW 2013),1244012,D,1,2023-10-14 16:43:00,CST,,2023-10-15 01:15:00,2023-10-15 02:15:00,1038.0,512.0,-
ALEX D,1231404,D,0,2023-10-14 19:30:00,CST,,2023-10-14 21:55:00,2023-10-14 22:15:00,1039.0,145.0,-
GEISMAR (TOW),555297,U,1,2023-10-14 11:46:00,CST,,2023-10-14 18:30:00,2023-10-14 19:20:00,1040.0,404.0,-
PIERRE BILLIOT,1296760,D,2,2023-09-23 09:38:00,CST,,2023-09-23 10:10:00,2023-09-23 11:03:00,1041.0,32.0,-
EMILEE ALEXIS (TOW),518267,D,7,2023-10-20 16:29:00,CST,,,,1042.0,1118.0,12
MISS CATHERINE,1301428,D,2,2023-10-16 08:42:00,CST,,2023-10-19 07:46:00,2023-10-19 08:45:00,1043.0,4264.0,-
ACE G,629629,U,1,2023-10-18 18:50:00,CST,,2023-10-19 02:30:00,2023-10-19 03:45:00,1044.0,460.0,-
JACKSON MCKINNEY (TOW 1981),630902,U,0,2023-10-18 19:06:00,CST,,2023-10-18 20:25:00,2023-10-18 20:50:00,1045.0,79.0,-
JACKSON MCKINNEY (TOW 1981),630902,D,1,2023-10-18 16:52:00,CST,,2023-10-18 17:37:00,2023-10-18 18:35:00,1046.0,45.0,-
SCF CONTAINER EXPRESS,1250819,U,6,2023-10-14 16:05:00,CST,,2023-10-18 15:20:00,2023-10-18 16:15:00,1047.0,5715.0,-
PEGGY ANN (TOW),1161429,U,0,2023-10-09 06:45:00,CST,,,,1048.0,52.0,1LB
CHRISTINE (TOW),541244,U,2,2023-10-06 09:32:00,CST,,2023-10-07 10:45:00,2023-10-07 11:45:00,1049.0,1513.0,-
MIKAELA LANE DEVALL (TOW),1146467,U,1,2023-10-06 20:17:00,CST,,2023-10-07 10:36:00,2023-10-07 11:38:00,1050.0,859.0,-
GEISMAR (TOW),555297,U,1,2023-10-06 20:06:00,CST,,2023-10-07 10:30:00,2023-10-07 11:33:00,1051.0,864.0,-
WIDGEON (TOW 2008) 54X28,1225745,U,1,2023-10-06 19:26:00,CST,,2023-10-07 08:11:00,2023-10-07 09:07:00,1052.0,765.0,-
XENA  (TOW 2001) 65X26,1121166,D,1,2023-10-06 23:08:00,CST,,2023-10-07 06:41:00,2023-10-07 07:36:00,1053.0,453.0,-
OVIDE J  (TOW 1998) 76X28,1070283,U,1,2023-10-06 18:32:00,CST,,2023-10-07 05:35:00,2023-10-07 06:27:00,1054.0,663.0,-
HUGH S MONSTED (TOW),1151737,U,1,2023-10-06 18:13:00,CST,,2023-10-07 04:15:00,2023-10-07 05:10:00,1055.0,602.0,-
CAJUN HUSTLER (TOW),527969,U,1,2023-10-06 19:35:00,CST,,2023-10-07 01:45:00,2023-10-07 02:55:00,1056.0,370.0,-
EMILEE ALEXIS (TOW),518267,U,2,2023-10-06 09:47:00,CST,,2023-10-07 01:35:00,2023-10-07 02:50:00,1057.0,948.0,-
MISS AIMEE (TOW),635024,D,1,2023-10-06 15:53:00,CST,,2023-10-06 18:20:00,2023-10-06 19:10:00,1058.0,147.0,-
CC CENAC,1244294,U,1,2023-10-06 11:13:00,CST,,2023-10-06 16:47:00,2023-10-06 17:45:00,1059.0,334.0,-
CAJUN HUSTLER (TOW),527969,U,0,2023-10-17 08:36:00,CST,,,,1060.0,16.0,2B
GOOG E (TOW),631837,U,0,2023-10-17 08:36:00,CST,,,,1061.0,16.0,2A
RECREATION VESSEL(S),9999999,U,0,2023-10-17 08:02:00,CST,,,,1062.0,50.0,1A
SCF MARINE HWY,1250741,D,0,2023-09-24 05:37:00,CST,,,,1063.0,30.0,1L
BETSY BLESSEY,1109349,D,2,2023-10-20 03:59:00,CST,,,,1064.0,173.0,19
